"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu","Krótki opis"
"447","Szal PIKEUR brązowy","Szal marki Pikeur. Ciepły i lekki. Model o klasycznym wyglądzie. Ozdobiony ciekawą aplikacją z logo producenta.","91.00 PLN","51.87 PLN","https://www.pegazshop.pl/szal-pikeur-brązowy--447.html","http://www.pegazshop.pl/17880/szal-pikeur-brązowy-.jpg","Szaliki / apaszki","Pikeur","4047182450335","06717-SCHAL 1690","<p>Szal marki Pikeur. Ciepły i lekki. Model o klasycznym wyglądzie. Ozdobiony ciekawą aplikacją z logo producenta.</p>"
"448","Szal Pikeur brązowy","Szal firmy Pikeur. Ciepły i lekki. Ozdobiony ciekawym wzorem oraz logiem marki.","115.00 PLN","69.00 PLN","https://www.pegazshop.pl/szal-pikeur-brązowy--448.html","http://www.pegazshop.pl/17881/szal-pikeur-brązowy-.jpg","Szaliki / apaszki","Pikeur","4047182630454","06718-SCHAL 1825","<p>Szal firmy Pikeur. Ciepły i lekki. Ozdobiony ciekawym wzorem oraz logiem marki.</p>"
"450","Szal PIKEUR fioletowy","Szal firmy Pikeur. Ciepły i lekki. Ozdobiony ciekawym wzorem oraz logiem marki.","115.00 PLN","69.00 PLN","https://www.pegazshop.pl/szal-pikeur-fioletowy-450.html","http://www.pegazshop.pl/17883/szal-pikeur-fioletowy.jpg","Szaliki / apaszki","Pikeur","4047182537685","06721-SCHAL 1742","<p>Szal firmy Pikeur. Ciepły i lekki. Ozdobiony ciekawym wzorem oraz logiem marki.</p>"
"451","Szal Pikeur klasyczny brązowy","Szal marki Pikeur z kolekcji jesień-zima 2011. Ciepły i lekki. Model o klasycznym wyglądzie. Ozdobiony ciekawą aplikacją z logo producenta.","105.00 PLN","59.85 PLN","https://www.pegazshop.pl/szal-pikeur-klasyczny-brązowy-451.html","http://www.pegazshop.pl/17884/szal-pikeur-klasyczny-brązowy.jpg","Szaliki / apaszki","Pikeur","4047182537111","06722-SCHAL 1781","<p>Szal marki Pikeur z kolekcji jesień-zima 2011. Ciepły i lekki. Model o klasycznym wyglądzie. Ozdobiony ciekawą aplikacją z logo producenta.</p>"
"453","Szal Pikeur klasyczny granatowy","Szal marki Pikeur z kolekcji jesień-zima 2011. Ciepły i lekki. Model o klasycznym wyglądzie. Ozdobiony ciekawą aplikacją z logo producenta.","105.00 PLN","63.00 PLN","https://www.pegazshop.pl/szal-pikeur-klasyczny-granatowy-453.html","http://www.pegazshop.pl/17890/szal-pikeur-klasyczny-granatowy.jpg","Szaliki / apaszki","Pikeur","4047182537128","06724-SCHAL 1784","<p>Szal marki Pikeur z kolekcji jesień-zima 2011. Ciepły i lekki. Model o klasycznym wyglądzie. Ozdobiony ciekawą aplikacją z logo producenta.</p>"
"455","Szal PIKEUR śliwka-popiel","Szal firmy Pikeur. Wykonany z wysokogatunkowej dzianiny.","106.00 PLN","63.60 PLN","https://www.pegazshop.pl/szal-pikeur-śliwka-popiel-455.html","http://www.pegazshop.pl/17891/szal-pikeur-śliwka-popiel.jpg","Szaliki / apaszki","Pikeur","4047182450816","06726-SCHAL 1729","<p>Szal firmy Pikeur. Wykonany z wysokogatunkowej dzianiny.</p>"
"458","Termobuty Elegance ELT","Termobuty Elegance firmy Waldhausen. Sznurowane, eleganckie buty ocieplane na zimne dni. Wykonane z hydrofobowego materiału nieprzemakalnego. Posiadają antypoślizgową podeszwę. Podszyte ciepłym materiałem. Świetnie dopasowują się do nogi dzięki indywidualne regulacji szerokości. Część nożna wzmocniona skórą syntetyczną.","329.00 PLN","180.95 PLN,180.95 PLN,180.95 PLN","https://www.pegazshop.pl/termobuty-elegance-elt-458.html","http://www.pegazshop.pl/471/termobuty-elegance-elt.jpg","Termobuty","Waldhausen","4043969144770","80744001-42","<p>Termobuty Elegance firmy Waldhausen. Sznurowane, eleganckie buty ocieplane na zimne dni. Wykonane z hydrofobowego materiału nieprzemakalnego. Posiadają antypoślizgową podeszwę. Podszyte ciepłym materiałem. Świetnie dopasowują się do nogi dzięki indywidualne regulacji szerokości. Część nożna wzmocniona skórą syntetyczną.</p>"
"459","Termobuty Fair Play Sports Husky czarne","Termobuty Sports Husky firmy Fair Play. Wygodne i doskonale utrzymujące ciepło buty z wyciąganą wewnętrzną skarpetą. Dół buta wykonany z nieprzemakalnej gumy, reszta pokryta nieprzemakalnym materiałem. Zapinane na rzepy. Zastosowano paski odblaskowe. Buty doskonale dopasowują się do łydki. ","249.00 PLN","149.40 PLN,149.40 PLN,149.40 PLN,149.40 PLN,149.40 PLN,149.40 PLN,149.40 PLN","https://www.pegazshop.pl/termobuty-fair-play-sports-husky-czarne-459.html","http://www.pegazshop.pl/472/termobuty-fair-play-sports-husky-czarne.jpg","Termobuty","Inter-Api","910000103123","91000010312-31-32","<p>Termobuty Sports Husky firmy Fair Play. Wygodne i doskonale utrzymujące ciepło buty z wyciąganą wewnętrzną skarpetą. Dół buta wykonany z nieprzemakalnej gumy, reszta pokryta nieprzemakalnym materiałem. Zapinane na rzepy. Zastosowano paski odblaskowe. Buty doskonale dopasowują się do łydki.</p>"
"460","Termobuty HKM Country Arctic brązowe","Termobuty- oficerki zimowe Country Arctic firmy HKM. Element wierzchni wykonany ze skóry naturalnej, która została zabezpieczona specjalnym olejem. Środek buta pokryty w całości syntetycznym, miękkim misiem. Podeszwa syntetyczna, wodoodporna, antypoślizgo","517.00 PLN","517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN","https://www.pegazshop.pl/termobuty-hkm-country-arctic-brązowe-460.html","http://www.pegazshop.pl/473/termobuty-hkm-country-arctic-brązowe.jpg,http://www.pegazshop.pl/10225/termobuty-hkm-country-arctic-brązowe.jpg","Termobuty","HKM","4000315670574","39932400-36","<p>Termobuty- oficerki zimowe Country Arctic firmy HKM. Element wierzchni wykonany ze skóry naturalnej, która została zabezpieczona specjalnym olejem. Środek buta pokryty w całości syntetycznym, miękkim misiem. Podeszwa syntetyczna, wodoodporna, antypoślizgo</p>"
"461","Termobuty HKM Country Arctic czarne","Termobuty- oficerki zimowe Country Arctic firmy HKM. Element wierzchni wykonany ze skóry naturalnej, która została zabezpieczona specjalnym olejem. Środek buta pokryty w całości syntetycznym, miękkim misiem. Podeszwa syntetyczna, wodoodporna, antypoślizgo","517.00 PLN","517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN,517.00 PLN","https://www.pegazshop.pl/termobuty-hkm-country-arctic-czarne-461.html","http://www.pegazshop.pl/474/termobuty-hkm-country-arctic-czarne.jpg,http://www.pegazshop.pl/475/termobuty-hkm-country-arctic-czarne.jpg,http://www.pegazshop.pl/476/termobuty-hkm-country-arctic-czarne.jpg,http://www.pegazshop.pl/10226/termobuty-hkm-country-arctic-czarne.jpg","Termobuty","HKM","4000315670642","39939100-36","<p>Termobuty- oficerki zimowe Country Arctic firmy HKM. Element wierzchni wykonany ze skóry naturalnej, która została zabezpieczona specjalnym olejem. Środek buta pokryty w całości syntetycznym, miękkim misiem. Podeszwa syntetyczna, wodoodporna, antypoślizgo</p>"
"465","Termobuty HKM Flex Country Junior czarne","Termobuty, oficerki zimowe Flex Country firmy HKM. Element wierzchni wykonany ze skóry naturalnej, która została zabezpieczona specjalnym olejem. Środek buta pokryty w całości syntetycznym, miękkim misiem. Podeszwa syntetyczna, wodoodporna, antypoślizgowa","428.00 PLN","428.00 PLN,428.00 PLN,428.00 PLN,428.00 PLN,428.00 PLN,428.00 PLN","https://www.pegazshop.pl/termobuty-hkm-flex-country-junior-czarne-465.html","http://www.pegazshop.pl/483/termobuty-hkm-flex-country-junior-czarne.jpg,http://www.pegazshop.pl/484/termobuty-hkm-flex-country-junior-czarne.jpg,http://www.pegazshop.pl/485/termobuty-hkm-flex-country-junior-czarne.jpg,http://www.pegazshop.pl/486/termobuty-hkm-flex-country-junior-czarne.jpg","Termobuty","HKM","4000315901494","75989100-34","<p>Termobuty, oficerki zimowe Flex Country firmy HKM. Element wierzchni wykonany ze skóry naturalnej, która została zabezpieczona specjalnym olejem. Środek buta pokryty w całości syntetycznym, miękkim misiem. Podeszwa syntetyczna, wodoodporna, antypoślizgowa</p>"
"466","Termobuty HKM Madrid Winter Membran brązowe","Termobuty, buty zimowe Madrid Winter firmy HKM. Wykonane z wysokogatunkowej skóry, która zapewnia dużą wytrzymałość.  Środek buta pokryty syntetycznym, miękkim misiem. Podeszwa w 100% poliester, antypoślizgowa, wkładka wodoodporna zastosowana do wysokości","449.00 PLN","246.01 PLN,246.01 PLN,246.01 PLN","https://www.pegazshop.pl/termobuty-hkm-madrid-winter-membran-brązowe-466.html","http://www.pegazshop.pl/487/termobuty-hkm-madrid-winter-membran-brązowe.jpg,http://www.pegazshop.pl/488/termobuty-hkm-madrid-winter-membran-brązowe.jpg,http://www.pegazshop.pl/489/termobuty-hkm-madrid-winter-membran-brązowe.jpg","Termobuty","HKM","4000315480753","51492100-38","<p>Termobuty, buty zimowe Madrid Winter firmy HKM. Wykonane z wysokogatunkowej skóry, która zapewnia dużą wytrzymałość.  Środek buta pokryty syntetycznym, miękkim misiem. Podeszwa w 100% poliester, antypoślizgowa, wkładka wodoodporna zastosowana do wysokości</p>"
"467","Termobuty HKM Style Winter czarne","Termobuty, oficerki zimowe Style Winter firmy HKM. Dół buta wykonany ze skóry naturalnej, reszta syntetyczna. Środek buta pokryty w całości syntetycznym, miękkim misiem. Podeszwa gumowa, wodoodporna, antypoślizgowa. Tylna część wyposażona w suwak, zastoso","279.00 PLN","159.03 PLN,159.03 PLN,159.03 PLN,170.89 PLN,159.03 PLN,159.03 PLN,159.03 PLN,159.03 PLN","https://www.pegazshop.pl/termobuty-hkm-style-winter-czarne-467.html","http://www.pegazshop.pl/490/termobuty-hkm-style-winter-czarne.jpg,http://www.pegazshop.pl/491/termobuty-hkm-style-winter-czarne.jpg,http://www.pegazshop.pl/492/termobuty-hkm-style-winter-czarne.jpg","Termobuty","HKM","4000315711659","45609100-28","<p>Termobuty, oficerki zimowe Style Winter firmy HKM. Dół buta wykonany ze skóry naturalnej, reszta syntetyczna. Środek buta pokryty w całości syntetycznym, miękkim misiem. Podeszwa gumowa, wodoodporna, antypoślizgowa. Tylna część wyposażona w suwak, zastoso</p>"
"474","Torba na akcesoria Eskadron NG New Style caviar, czarna SS2015","Torba na akcesoria z kolekcji Eskadron Next Generation, wiosna-lato 2015. Nowy wzór torby, która pomieści jeszcze więcej niezbędnych akcesori dla konia jak i jeźdźca. Posiada krótki pasek w rękę oraz dłuższy pasek na ramię, dzięki któremu wygodniej przenosi się torbę. Swoim wyglądem wpasowuje się do reszty kolekcji i stanowi świetne uzupełnienie sportowego outfit’u.","155.00 PLN","155.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-eskadron-ng-new-style-caviar-czarna-ss2015-474.html","http://www.pegazshop.pl/18040/torba-na-akcesoria-eskadron-ng-new-style-caviar-czarna-ss2015.jpg","Torby / pokrowce","Eskadron","4055377202362","359801279 2015","<p>Torba na akcesoria z kolekcji Eskadron Next Generation, wiosna-lato 2015. Nowy wzór torby, która pomieści jeszcze więcej niezbędnych akcesori dla konia jak i jeźdźca. Posiada krótki pasek w rękę oraz dłuższy pasek na ramię, dzięki któremu wygodniej przenosi się torbę. Swoim wyglądem wpasowuje się do reszty kolekcji i stanowi świetne uzupełnienie sportowego outfit’u.</p>"
"475","Torba na akcesoria Eskadron NG caviar, czarna SS2015","Torba na szczotki i akcesoria z kolekcji Eskadron Next Generation, wiosna-lato 2015. Wykonana z mocnego materiału, ozdobionego w  charakterystyczną dla danej kolekcji  gwiazdą, nowoczesnym wzorem z napisem Eskadron oraz kontrastową lamówką. Pojemna  z dużą ilością mniejszych kieszonek. Wyposażona w wygodne rączki i pasek na ramię. Przydatna podczas zawodów jak i w stajni.","155.00 PLN","155.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-eskadron-ng-caviar-czarna-ss2015-475.html","http://www.pegazshop.pl/18041/torba-na-akcesoria-eskadron-ng-caviar-czarna-ss2015.jpg","Torby / pokrowce","Eskadron","4055377202836","358801279 2015","<p>Torba na szczotki i akcesoria z kolekcji Eskadron Next Generation, wiosna-lato 2015. Wykonana z mocnego materiału, ozdobionego w  charakterystyczną dla danej kolekcji  gwiazdą, nowoczesnym wzorem z napisem Eskadron oraz kontrastową lamówką. Pojemna  z dużą ilością mniejszych kieszonek. Wyposażona w wygodne rączki i pasek na ramię. Przydatna podczas zawodów jak i w stajni.</p>"
"478","Torba na akcesoria Eskadron CS mintgreen, j.zielona SS2016","Torba na szczotki i akcesoria z kolekcji Eskadron Classic Sports wiosna-lato 2015. Wykonana z mocnego materiału, ozdobiona trzykolorową lamówką oraz symbolem kolekcji. Pojemna  z dużą ilością mniejszych kieszonek. Wyposażona w wygodne rączki i pasek na ramię. Przydatna podczas zawodów jak i w stajni. <br/>
","159.00 PLN","159.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-eskadron-cs-mintgreen-jzielona-ss2016-478.html","http://www.pegazshop.pl/18042/torba-na-akcesoria-eskadron-cs-mintgreen-jzielona-ss2016.jpg","Torby / pokrowce","Eskadron","4055377317578","358831228 2016","<p>Torba na szczotki i akcesoria z kolekcji Eskadron Classic Sports wiosna-lato 2015. Wykonana z mocnego materiału, ozdobiona trzykolorową lamówką oraz symbolem kolekcji. Pojemna  z dużą ilością mniejszych kieszonek. Wyposażona w wygodne rączki i pasek na ramię. Przydatna podczas zawodów jak i w stajni. <br/></p>"
"483","Torba na akcesoria Eskadron NG olive, oliwkowa SS2015","Torba na szczotki i akcesoria z kolekcji Eskadron Next Generation, wiosna-lato 2015. Wykonana z mocnego materiału, ozdobionego w oryginalnym wzorem w moro, charakterystyczną dla danej kolekcji  gwiazdą oraz nowoczesnym wzorem z napisem Eskadron. Pojemna  z dużą ilością mniejszych kieszonek. Wyposażona w wygodne rączki i pasek na ramię. Przydatna podczas zawodów jak i w stajni.","155.00 PLN","155.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-eskadron-ng-olive-oliwkowa-ss2015-483.html","http://www.pegazshop.pl/18043/torba-na-akcesoria-eskadron-ng-olive-oliwkowa-ss2015.jpg","Torby / pokrowce","Eskadron","4055377202812","358801221 2015","<p>Torba na szczotki i akcesoria z kolekcji Eskadron Next Generation, wiosna-lato 2015. Wykonana z mocnego materiału, ozdobionego w oryginalnym wzorem w moro, charakterystyczną dla danej kolekcji  gwiazdą oraz nowoczesnym wzorem z napisem Eskadron. Pojemna  z dużą ilością mniejszych kieszonek. Wyposażona w wygodne rączki i pasek na ramię. Przydatna podczas zawodów jak i w stajni.</p>"
"484","Torba na akcesoria Eskadron NG dark lime, oliwkowa AW2014","Torba na szczotki i akcesoria z kolekcji Eskadron Next Generation, jesień-zima 2014 . Wykonana z mocnego materiału. Ozdobiona lamówkom, nadrukiem z logo kolekcji oraz dżetami. W charakterystycznych kolorach kolekcji. Pojemna  z dużą ilością mniejszych kieszonek. Wyposażona w wygodne rączki i pasek na ramię. Idealnie  do przechowywania szczotek, owijek, ochraniaczy i preparatów do pielęgnacji konia.<br/>
","159.00 PLN","159.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-eskadron-ng-dark-lime-oliwkowa-aw2014-484.html","http://www.pegazshop.pl/503/torba-na-akcesoria-eskadron-ng-dark-lime-oliwkowa-aw2014.jpg,http://www.pegazshop.pl/18158/torba-na-akcesoria-eskadron-ng-dark-lime-oliwkowa-aw2014.jpg","Torby / pokrowce","Eskadron","4055377080458","358781209 2014","<p>Torba na szczotki i akcesoria z kolekcji Eskadron Next Generation, jesień-zima 2014 . Wykonana z mocnego materiału. Ozdobiona lamówkom, nadrukiem z logo kolekcji oraz dżetami. W charakterystycznych kolorach kolekcji. Pojemna  z dużą ilością mniejszych kieszonek. Wyposażona w wygodne rączki i pasek na ramię. Idealnie  do przechowywania szczotek, owijek, ochraniaczy i preparatów do pielęgnacji konia.<br/></p>"
"488","Torba na akcesoria Unicorn malinowa","Torba na szczotki i akcesoria Unicorn firmy Waldhausen. Wykonane z mocnego materiału odpornego na rozdarcia. Ozdobiona lamówką oraz haftem. Pojemny z dużą ilością mniejszych kieszonek. Wyposażony w wygodne rączki i pasek na ramię. Idealnie sprawdzi się w","70.00 PLN","70.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-unicorn-malinowa-488.html","http://www.pegazshop.pl/506/torba-na-akcesoria-unicorn-malinowa.jpg","Torby / pokrowce","Waldhausen","4043969370513","1549238","<p>Torba na szczotki i akcesoria Unicorn firmy Waldhausen. Wykonane z mocnego materiału odpornego na rozdarcia. Ozdobiona lamówką oraz haftem. Pojemny z dużą ilością mniejszych kieszonek. Wyposażony w wygodne rączki i pasek na ramię. Idealnie sprawdzi się w</p>"
"489","Torba na akcesoria York brązowo-seledynowa","Torba na akcesoria firmy York. Wyposażona w jedną większą komorę zamykaną na zamek oraz sześć mniejszych kieszonek idealnych do przechowywania akcesoriów do pielęgnacji konia. Torba posiada wygodny, regulowany pasek na ramię oraz nóżki na dnie które zapobiegają jej brudzeniu się. Całość zrobiona z poliestru. ","39.00 PLN","39.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-york-brązowo-seledynowa-489.html","http://www.pegazshop.pl/507/torba-na-akcesoria-york-brązowo-seledynowa.jpg","Torby / pokrowce","York","5901157764843","280118","<p>Torba na akcesoria firmy York. Wyposażona w jedną większą komorę zamykaną na zamek oraz sześć mniejszych kieszonek idealnych do przechowywania akcesoriów do pielęgnacji konia. Torba posiada wygodny, regulowany pasek na ramię oraz nóżki na dnie które zapobiegają jej brudzeniu się. Całość zrobiona z poliestru.</p>"
"491","Torba na akcesoria York granatowo-błękitna","Torba na akcesoria firmy York. Wyposażona w jedną większą komorę zamykaną na zamek oraz sześć mniejszych kieszonek idealnych do przechowywania akcesoriów do pielęgnacji konia. Torba posiada wygodny, regulowany pasek na ramię oraz nóżki na dnie które zapobiegają jej brudzeniu się. Całość zrobiona z poliestru. ","39.00 PLN","39.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-york-granatowo-błękitna-491.html","http://www.pegazshop.pl/509/torba-na-akcesoria-york-granatowo-błękitna.jpg","Torby / pokrowce","York","5901157755902","280105","<p>Torba na akcesoria firmy York. Wyposażona w jedną większą komorę zamykaną na zamek oraz sześć mniejszych kieszonek idealnych do przechowywania akcesoriów do pielęgnacji konia. Torba posiada wygodny, regulowany pasek na ramię oraz nóżki na dnie które zapobiegają jej brudzeniu się. Całość zrobiona z poliestru.</p>"
"492","Torba na akcesoria York niebiesko-szara","Torba na akcesoria firmy York. Wyposażona w jedną większą komorę zamykaną na zamek oraz sześć mniejszych kieszonek idealnych do przechowywania akcesoriów do pielęgnacji konia. Torba posiada wygodny, regulowany pasek na ramię oraz nóżki na dnie które zapobiegają jej brudzeniu się. Całość zrobiona z poliestru. ","39.00 PLN","39.00 PLN","https://www.pegazshop.pl/torba-na-akcesoria-york-niebiesko-szara-492.html","http://www.pegazshop.pl/510/torba-na-akcesoria-york-niebiesko-szara.jpg","Torby / pokrowce","York","5902211403340","280104","<p>Torba na akcesoria firmy York. Wyposażona w jedną większą komorę zamykaną na zamek oraz sześć mniejszych kieszonek idealnych do przechowywania akcesoriów do pielęgnacji konia. Torba posiada wygodny, regulowany pasek na ramię oraz nóżki na dnie które zapobiegają jej brudzeniu się. Całość zrobiona z poliestru.</p>"
"495","Torba na boks Eskadron czarna mała","Torba na boks z kolekcji Eskadron, bardzo praktyczna do przechowywania sprzętu i akcesoriów jeździeckich. Dodatkowo posiada kilka mniejszych kieszonek. Wytrzymała i stabilna. Idealnie sprawdza się w stajni jaki i w podróży.  Wymiary: 35x40 cm.","195.00 PLN","195.00 PLN","https://www.pegazshop.pl/torba-na-boks-eskadron-czarna-mała-495.html","http://www.pegazshop.pl/18044/torba-na-boks-eskadron-czarna-mała.jpg","Torby / pokrowce","Eskadron","4041362453918","357001207","<p>Torba na boks z kolekcji Eskadron, bardzo praktyczna do przechowywania sprzętu i akcesoriów jeździeckich. Dodatkowo posiada kilka mniejszych kieszonek. Wytrzymała i stabilna. Idealnie sprawdza się w stajni jaki i w podróży.  Wymiary: 35x40 cm.</p>"
"497","Torba na oficerki Waldhausen czarna","Torba na oficerki firmy Waldhausen. Wykonana z wytrzymałego materiału, zapinana na zamek błyskawiczny. Elegancka, świetnie sprawdzi się do przechowywania i podczas przewożenia obuwia jeździeckiego. Wymiary: 35x25x60 cm.","69.80 PLN","69.80 PLN","https://www.pegazshop.pl/torba-na-oficerki-waldhausen-czarna-497.html","http://www.pegazshop.pl/515/torba-na-oficerki-waldhausen-czarna.jpg","Torby / pokrowce","Waldhausen","4043969368763","1549601","<p>Torba na oficerki firmy Waldhausen. Wykonana z wytrzymałego materiału, zapinana na zamek błyskawiczny. Elegancka, świetnie sprawdzi się do przechowywania i podczas przewożenia obuwia jeździeckiego. Wymiary: 35x25x60 cm.</p>"
"502","Wkładka do kasku GPA ""Speed Air""","Wymienny wkład do kasku GPA ""Speed Air"".","125.00 PLN","125.00 PLN,125.00 PLN,125.00 PLN,125.00 PLN,125.00 PLN,125.00 PLN","https://www.pegazshop.pl/wkładka-do-kasku-gpa-speed-air-502.html","http://www.pegazshop.pl/522/wkładka-do-kasku-gpa-speed-air.jpg","Akcesoria do kasków","GPA","11205","07915-11205-56","<p>Wymienny wkład do kasku GPA ""Speed Air"".</p>"
"503","Zapięcie do kasku BR","Zapięcie do kasku firmy BR. Przeznaczone do kasków jeźdźieckich.","9.00 PLN","9.00 PLN","https://www.pegazshop.pl/zapięcie-do-kasku-br-503.html","http://www.pegazshop.pl/523/zapięcie-do-kasku-br.jpg","Akcesoria do kasków","BR","8714802208350","07940-549008-09","<p>Zapięcie do kasku firmy BR. Przeznaczone do kasków jeźdźieckich.</p>"
"505","Sztyblety HKM INDIANA czarne","Sztyblety Indiana firmy HKM. Wykonane z wysokogatunkowej skóry, wodoodporna, antypoślizgowa podeszwa. Wkładka wykonana z memory foam, zastosowano także wstawki elastyczne oraz uchwyt ułatwiający ubieranie. Buty bardzo wytrzymałe.","189.00 PLN","189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN","https://www.pegazshop.pl/sztyblety-hkm-indiana-czarne-505.html","http://www.pegazshop.pl/524/sztyblety-hkm-indiana-czarne.jpg,http://www.pegazshop.pl/525/sztyblety-hkm-indiana-czarne.jpg,http://www.pegazshop.pl/526/sztyblety-hkm-indiana-czarne.jpg","Sztyblety","HKM","4057052183324","96429100-39","<p>Sztyblety Indiana firmy HKM. Wykonane z wysokogatunkowej skóry, wodoodporna, antypoślizgowa podeszwa. Wkładka wykonana z memory foam, zastosowano także wstawki elastyczne oraz uchwyt ułatwiający ubieranie. Buty bardzo wytrzymałe.</p>"
"508","Chapsy  Freejump  XC czarne","Czapsy Liberty XC firmy Freejump. Solidne czapsy z wysokiej jakości skóry, zapewni wygodę w użytkowaniu i optymalny kontakt z koniem. W miejscach nakładanych na but zastosowano jedną warstwę skóry, aby niepotrzebnie nie pogrubiać kostki. Elastyczna wstawka na przedniej części nachodzącej na buta pozwala na dopasowanie i komfort ruchu. Zewnętrzna część czapsa usztywniona dodatkową warstwą skóry. Specjalnie poprowadzone szwy zapewniają wyprofilowanie i zapobiegają odwijaniu się górnej części czapsa. Innowacyjne mocowanie do buta LIBERTY CONCEPT pozwala zrezygnować z nieestetycznej, szybko niszczącej się i wiecznie brudnej gumy. Zapięcie na zamek YKK.","859.00 PLN","859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN,859.00 PLN","https://www.pegazshop.pl/chapsy-freejump-xc-czarne-508.html","http://www.pegazshop.pl/529/chapsy-freejump-xc-czarne.jpg,http://www.pegazshop.pl/530/chapsy-freejump-xc-czarne.jpg","Czapsy skórzane licowe","Freejump","3700321693246","64069090 S","<p>Czapsy Liberty XC firmy Freejump. Solidne czapsy z wysokiej jakości skóry, zapewni wygodę w użytkowaniu i optymalny kontakt z koniem. W miejscach nakładanych na but zastosowano jedną warstwę skóry, aby niepotrzebnie nie pogrubiać kostki. Elastyczna wstawka na przedniej części nachodzącej na buta pozwala na dopasowanie i komfort ruchu. Zewnętrzna część czapsa usztywniona dodatkową warstwą skóry. Specjalnie poprowadzone szwy zapewniają wyprofilowanie i zapobiegają odwijaniu się górnej części czapsa. Innowacyjne mocowanie do buta LIBERTY CONCEPT pozwala zrezygnować z nieestetycznej, szybko niszczącej się i wiecznie brudnej gumy. Zapięcie na zamek YKK.</p>"
"512","Bluzka Eskadron Fanatics Nala grey melange, szara 2017","Bluzka z kolekcji Eskadron Equestrian Fanatics 2017. Wykonana z dzianiny najwyższej jakości. Ozdobiona oryginalnym logo kolekcji. Dopasowana i bardzo wygodna.","117.00 PLN","117.00 PLN,117.00 PLN","https://www.pegazshop.pl/bluzka-eskadron-fanatics-nala-grey-melange-szara-2017-512.html","http://www.pegazshop.pl/532/bluzka-eskadron-fanatics-nala-grey-melange-szara-2017.jpg","Koszulki damskie","Eskadron","4055377789474","800877310 M 2017","<p>Bluzka z kolekcji Eskadron Equestrian Fanatics 2017. Wykonana z dzianiny najwyższej jakości. Ozdobiona oryginalnym logo kolekcji. Dopasowana i bardzo wygodna.</p>"
"518","Bluzka konkursowa Pikeur granatowo-biała","Bluzka konkursowa Pikeur damska. Wykonana z wysokiej jakości materiału. Dobrze przepusza powietrze, wygodna.","275.00 PLN","164.30 PLN,170.50 PLN,170.50 PLN","https://www.pegazshop.pl/bluzka-konkursowa-pikeur-granatowo-biała-518.html","http://www.pegazshop.pl/18647/bluzka-konkursowa-pikeur-granatowo-biała.jpg","Koszule konkursowe","Pikeur","4055377534036","CORALIE 6016-40","<p>Bluzka konkursowa Pikeur damska. Wykonana z wysokiej jakości materiału. Dobrze przepusza powietrze, wygodna.</p>"
"519","Frak Pikeur Roxette czarny","Frak damski z kolekcji Pikeur wiosna-lato 2017. Elegancki frak konkursowy wykonany z softshellu. Wygodny i elastyczny dzięki czemu nie krępuje ruchów jeźdźca. Zapinany na trzy guziki. Ozdobiony  kryształkami przy kieszeniach i rozcięciach z tyłu oraz dodatkowo dekorowany napisem Pikeur na kołnierzyku i emblematem na lewym ramieniu.","989.00 PLN","791.20 PLN,791.20 PLN,791.20 PLN,791.20 PLN,791.20 PLN","https://www.pegazshop.pl/frak-pikeur-roxette-czarny-519.html","http://www.pegazshop.pl/19908/frak-pikeur-roxette-czarny.jpg","Fraki","Pikeur","4055377524044","ROXETTE 2807-34","<p>Frak damski z kolekcji Pikeur wiosna-lato 2017. Elegancki frak konkursowy wykonany z softshellu. Wygodny i elastyczny dzięki czemu nie krępuje ruchów jeźdźca. Zapinany na trzy guziki. Ozdobiony  kryształkami przy kieszeniach i rozcięciach z tyłu oraz dodatkowo dekorowany napisem Pikeur na kołnierzyku i emblematem na lewym ramieniu.</p>"
