"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu","Krótki opis"
"1649","Skarpety HKM Nylon Print konie One Size różowe","Skarpety Nylon Print firmy HKM. Lekkie, mocno dopasowane. Idealnie nadają się na ciepłe dni. Ozdobione oryginalnym motywem.","30.00 PLN","30.00 PLN","https://www.pegazshop.pl/skarpety-hkm-nylon-print-konie-one-size-różowe-1649.html","http://www.pegazshop.pl/1680/skarpety-hkm-nylon-print-konie-one-size-różowe.jpg","Skarpety letnie","HKM","4057052274022","91843807","<p>Skarpety Nylon Print firmy HKM. Lekkie, mocno dopasowane. Idealnie nadają się na ciepłe dni. Ozdobione oryginalnym motywem.</p>"
"1650","Skarpety HKM Nylon Print motyle One Size różowe","Skarpety Nylon Print firmy HKM. Lekkie, mocno dopasowane. Idealnie nadają się na ciepłe dni. Ozdobione oryginalnym motywem.","30.00 PLN","30.00 PLN","https://www.pegazshop.pl/skarpety-hkm-nylon-print-motyle-one-size-różowe-1650.html","http://www.pegazshop.pl/1681/skarpety-hkm-nylon-print-motyle-one-size-różowe.jpg","Skarpety letnie","HKM","4057052175404","91843802","<p>Skarpety Nylon Print firmy HKM. Lekkie, mocno dopasowane. Idealnie nadają się na ciepłe dni. Ozdobione oryginalnym motywem.</p>"
"1656","Skarpety HKM Nylon Print konie One Size granatowo-beżowe","Skarpety Nylon Print firmy HKM. Lekkie, mocno dopasowane. Idealnie nadają się na ciepłe dni. Ozdobione oryginalnym motywem.","30.00 PLN","30.00 PLN","https://www.pegazshop.pl/skarpety-hkm-nylon-print-konie-one-size-granatowo-beżowe-1656.html","http://www.pegazshop.pl/1687/skarpety-hkm-nylon-print-konie-one-size-granatowo-beżowe.jpg","Skarpety letnie","HKM","4057052274053","91846911","<p>Skarpety Nylon Print firmy HKM. Lekkie, mocno dopasowane. Idealnie nadają się na ciepłe dni. Ozdobione oryginalnym motywem.</p>"
"1660","Skarpety HKM Nylon Print kwiaty One Size kolorowe","Skarpety Nylon Print firmy HKM. Lekkie, mocno dopasowane. Idealnie nadają się na ciepłe dni. Ozdobione oryginalnym motywem.","30.00 PLN","30.00 PLN","https://www.pegazshop.pl/skarpety-hkm-nylon-print-kwiaty-one-size-kolorowe-1660.html","http://www.pegazshop.pl/1688/skarpety-hkm-nylon-print-kwiaty-one-size-kolorowe.jpg","Skarpety letnie","HKM","4057052175497","91848391","<p>Skarpety Nylon Print firmy HKM. Lekkie, mocno dopasowane. Idealnie nadają się na ciepłe dni. Ozdobione oryginalnym motywem.</p>"
"1822","Derka drelichowa HKM czarna","Derka drelichowa firmy HKM. Wykonana z oddychającego materiału, idealna jako derka przejściowa. Posiada regulowane zapięcie z przodu, pasy krzyżowe pod brzuchem oraz wiązanie pod ogonem. Wyposażona w podszycie na kłębie oraz rozcięcia na łopatki. Wykonana","179.00 PLN","179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN","https://www.pegazshop.pl/derka-drelichowa-hkm-czarna-1822.html","http://www.pegazshop.pl/1822/derka-drelichowa-hkm-czarna.jpg","Derki inne","HKM","4000315372454","30309100-145","<p>Derka drelichowa firmy HKM. Wykonana z oddychającego materiału, idealna jako derka przejściowa. Posiada regulowane zapięcie z przodu, pasy krzyżowe pod brzuchem oraz wiązanie pod ogonem. Wyposażona w podszycie na kłębie oraz rozcięcia na łopatki. Wykonana</p>"
"1824","Derka drelichowa HKM khaki","Derka drelichowa firmy HKM. Wykonana z oddychającego materiału, idealna jako derka przejściowa. Posiada regulowane zapięcie z przodu, pasy krzyżowe pod brzuchem oraz wiązanie pod ogonem. Wyposażona w podszycie na kłębie oraz rozcięcia na łopatki. Wykonana","179.00 PLN","179.00 PLN,179.00 PLN","https://www.pegazshop.pl/derka-drelichowa-hkm-khaki-1824.html","http://www.pegazshop.pl/1825/derka-drelichowa-hkm-khaki.jpg","Derki inne","HKM","4000315372317","30302100-125","<p>Derka drelichowa firmy HKM. Wykonana z oddychającego materiału, idealna jako derka przejściowa. Posiada regulowane zapięcie z przodu, pasy krzyżowe pod brzuchem oraz wiązanie pod ogonem. Wyposażona w podszycie na kłębie oraz rozcięcia na łopatki. Wykonana</p>"
"1826","Derka drelichowa Horze Cotton Waffle granatowa","Derka bawełniana, osuszająca firmy Horze. Wykonana z wysokiej jakości bawełny o strukturze wafla. Od wewnątrz podszyta polarem. Wykorzystywana także jako derka transportowa lub podczas zawodów. Zapinana za pomocą pasków krzyżowych umiejscowionych pod brzuchem. Na klatce piersiowej znajdują się także paski zapinane na metalowe klamry. Podszyta w kłębie.  ","249.00 PLN","249.00 PLN","https://www.pegazshop.pl/derka-drelichowa-horze-cotton-waffle-granatowa-1826.html","http://www.pegazshop.pl/1829/derka-drelichowa-horze-cotton-waffle-granatowa.jpg","Derki inne","Horze","6438076668505","24762-PDB-125","<p>Derka bawełniana, osuszająca firmy Horze. Wykonana z wysokiej jakości bawełny o strukturze wafla. Od wewnątrz podszyta polarem. Wykorzystywana także jako derka transportowa lub podczas zawodów. Zapinana za pomocą pasków krzyżowych umiejscowionych pod brzuchem. Na klatce piersiowej znajdują się także paski zapinane na metalowe klamry. Podszyta w kłębie.</p>"
"2035","Bandaże polarowe Schockemoehle czerwone","Bandaże polarowe firmy Schockemoehle. Wykonane z wysokiej jakości polaru. Zapinane na mocny rzep.","119.00 PLN","62.01 PLN","https://www.pegazshop.pl/bandaże-polarowe-schockemoehle-czerwone-2035.html","http://www.pegazshop.pl/12693/bandaże-polarowe-schockemoehle-czerwone.jpg","Bandaże polarowe","Schockemohle","4047791216667","1211-00002 ARCRED WB","<p>Bandaże polarowe firmy Schockemoehle. Wykonane z wysokiej jakości polaru. Zapinane na mocny rzep.</p>"
"2040","Bandaże polarowe Schockemohle limonkowe","Bandaże polarowe firmy Schockemoehle. Wykonane z wysokiej jakości polaru. Zapinane na mocny rzep.","119.00 PLN","62.01 PLN","https://www.pegazshop.pl/bandaże-polarowe-schockemohle-limonkowe-2040.html","http://www.pegazshop.pl/12694/bandaże-polarowe-schockemohle-limonkowe.jpg","Bandaże polarowe","Schockemohle","4047791197195","1211-00002 CITRUS","<p>Bandaże polarowe firmy Schockemoehle. Wykonane z wysokiej jakości polaru. Zapinane na mocny rzep.</p>"
"2045","Bandaże polarowe Schockemoehle granatowe","Bandaże polarowe firmy Schockemoehle. Wykonane z wysokiej jakości polaru. Zapinane na mocny rzep, ozdobione logiem firmy.","119.00 PLN","62.01 PLN","https://www.pegazshop.pl/bandaże-polarowe-schockemoehle-granatowe-2045.html","http://www.pegazshop.pl/2041/bandaże-polarowe-schockemoehle-granatowe.jpg","Bandaże polarowe","Schockemohle","4047791099628","1211-00002 MIDNIGHT","<p>Bandaże polarowe firmy Schockemoehle. Wykonane z wysokiej jakości polaru. Zapinane na mocny rzep, ozdobione logiem firmy.</p>"
"2136","Derka siatkowa Eskadron granat-czerwień-biel 2010","Derka siatkowa z kolekcji Eskadron Classic Sports wiosna-lato 2010. Wykonana w 100% z poliestru. Zapinana na klatce piersiowej na pasek ze sprzączką oraz pasy krzyżowe. Posiada sznureczek pod ogon. Jest obszyta futerkiem przy kłębie.","218.00 PLN","218.00 PLN","https://www.pegazshop.pl/derka-siatkowa-eskadron-granat-czerwień-biel-2010-2136.html","http://www.pegazshop.pl/19719/derka-siatkowa-eskadron-granat-czerwień-biel-2010.jpg,http://www.pegazshop.pl/2120/derka-siatkowa-eskadron-granat-czerwień-biel-2010.jpg","Derki siatkowe","Eskadron","4047182446710","135003114 XL 2010","<p>Derka siatkowa z kolekcji Eskadron Classic Sports wiosna-lato 2010. Wykonana w 100% z poliestru. Zapinana na klatce piersiowej na pasek ze sprzączką oraz pasy krzyżowe. Posiada sznureczek pod ogon. Jest obszyta futerkiem przy kłębie.</p>"
"2152","Derka padokowa HKM highneck 600D poliester 400g granat-zielony","Derka padokowa firmy HKM highneck 600D poliester 400g.","339.00 PLN","339.00 PLN,339.00 PLN,339.00 PLN,339.00 PLN","https://www.pegazshop.pl/derka-padokowa-hkm-highneck-600d-poliester-400g-granat-zielony-2152.html","http://www.pegazshop.pl/2138/derka-padokowa-hkm-highneck-600d-poliester-400g-granat-zielony.jpg,http://www.pegazshop.pl/16822/derka-padokowa-hkm-highneck-600d-poliester-400g-granat-zielony.jpg","Derki padokowe","HKM","4057052218552","100496959-155","<p>Derka padokowa firmy HKM highneck 600D poliester 400g.</p>"
"2153","Derka padokowa z kapturem HKM 600D 400gr granatowo-zielona","Derka firmy HKM.<br/>
<br/>
Uszyta z oddychającego materiału nie przepuszczającego wody i wiatru.<br/>
Wierzchnia tkanina anti-rip z membraną 600D zabezpiecza przed nadmiernym brudzeniem oraz poprawia wytrzymałość.<br/>
Klejone szwy oraz kliny pełnią ochronę podczas desz","380.00 PLN","380.00 PLN,380.00 PLN,380.00 PLN,380.00 PLN,380.00 PLN","https://www.pegazshop.pl/derka-padokowa-z-kapturem-hkm-600d-400gr-granatowo-zielona-2153.html","http://www.pegazshop.pl/2139/derka-padokowa-z-kapturem-hkm-600d-400gr-granatowo-zielona.jpg,http://www.pegazshop.pl/16823/derka-padokowa-z-kapturem-hkm-600d-400gr-granatowo-zielona.jpg","Derki padokowe","HKM","4057052210792","100046959-115","<p>Derka firmy HKM.<br/><br/>Uszyta z oddychającego materiału nie przepuszczającego wody i wiatru.<br/>Wierzchnia tkanina anti-rip z membraną 600D zabezpiecza przed nadmiernym brudzeniem oraz poprawia wytrzymałość.<br/>Klejone szwy oraz kliny pełnią ochronę podczas desz</p>"
"2154","Derka padokowa z kapturem HKM 200gr 600D granat-zielony","Derka firmy HKM.<br/>
<br/>
Uszyta z oddychającego materiału nie przepuszczającego wody i wiatru.<br/>
Wierzchnia tkanina anti-rip z membraną 600D zabezpiecza przed nadmiernym brudzeniem oraz poprawia wytrzymałość.<br/>
Klejone szwy oraz kliny pełnią ochronę podczas desz","329.00 PLN","329.00 PLN,329.00 PLN,329.00 PLN,329.00 PLN,339.00 PLN","https://www.pegazshop.pl/derka-padokowa-z-kapturem-hkm-200gr-600d-granat-zielony-2154.html","http://www.pegazshop.pl/2140/derka-padokowa-z-kapturem-hkm-200gr-600d-granat-zielony.jpg","Derki padokowe","HKM","4057052210709","100006959-145","<p>Derka firmy HKM.<br/><br/>Uszyta z oddychającego materiału nie przepuszczającego wody i wiatru.<br/>Wierzchnia tkanina anti-rip z membraną 600D zabezpiecza przed nadmiernym brudzeniem oraz poprawia wytrzymałość.<br/>Klejone szwy oraz kliny pełnią ochronę podczas desz</p>"
"2158","Derka przeciwdeszczowa granatowa Schockemohle","Derka przeciwdeszczowa firmy Schockemohle.","476.00 PLN","285.60 PLN","https://www.pegazshop.pl/derka-przeciwdeszczowa-granatowa-schockemohle--2158.html","http://www.pegazshop.pl/12791/derka-przeciwdeszczowa-granatowa-schockemohle-.jpg","Derki padokowe","Schockemohle","4047791051640","02054-1711-00001 155 NAVY","<p>Derka przeciwdeszczowa firmy Schockemohle.</p>"
"2167","Derka siatkowa Eskadron NG Bicross Procover graphit-white, grafit-biel SS2013","Derka siatkowa z kolekcji Eskadron Next Generation, wiosna-lato 2013. Wykonana z wysokogatunkowej siatki. Ozdobiona charakterystycznym symbolem limitowanej kolekcji. Chroni przed owadami.","295.00 PLN","295.00 PLN,295.00 PLN","https://www.pegazshop.pl/derka-siatkowa-eskadron-ng-bicross-procover-graphit-white-grafit-biel-ss2013-2167.html","http://www.pegazshop.pl/19737/derka-siatkowa-eskadron-ng-bicross-procover-graphit-white-grafit-biel-ss2013.jpg,http://www.pegazshop.pl/2159/derka-siatkowa-eskadron-ng-bicross-procover-graphit-white-grafit-biel-ss2013.jpg","Derki siatkowe","Eskadron","5901646921986","137941876 XXL 2013","<p>Derka siatkowa z kolekcji Eskadron Next Generation, wiosna-lato 2013. Wykonana z wysokogatunkowej siatki. Ozdobiona charakterystycznym symbolem limitowanej kolekcji. Chroni przed owadami.</p>"
"2169","Derka siatkowa z polarem Eskadron CS ProCover fleece sand-mesh antra, beż-antracy SS2011","Derka siatkowa z kolekcji Eskadron Aubergine-Violet, wiosna-lato 2011. Chroni konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem oraz podogonie.","249.00 PLN","249.00 PLN,249.00 PLN,249.00 PLN","https://www.pegazshop.pl/derka-siatkowa-z-polarem-eskadron-cs-procover-fleece-sand-mesh-antra-beż-antracy-ss2011-2169.html","http://www.pegazshop.pl/19729/derka-siatkowa-z-polarem-eskadron-cs-procover-fleece-sand-mesh-antra-beż-antracy-ss2011.jpg,http://www.pegazshop.pl/2163/derka-siatkowa-z-polarem-eskadron-cs-procover-fleece-sand-mesh-antra-beż-antracy-ss2011.jpg","Derki siatkowe","Eskadron","4047182535513","137831876 L 2011","<p>Derka siatkowa z kolekcji Eskadron Aubergine-Violet, wiosna-lato 2011. Chroni konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem oraz podogonie.</p>"
"2170","Derka przeciw muchom Eskadron CS ProCover royal-mesh navy, granatowe SS2011","Derka siatkowa z kolekcji Eskadron Royal-Navy, wiosna-lato 2011. Chroni konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem, podogonie.<br/>
","249.00 PLN","249.00 PLN,249.00 PLN,249.00 PLN","https://www.pegazshop.pl/derka-przeciw-muchom-eskadron-cs-procover-royal-mesh-navy-granatowe-ss2011-2170.html","http://www.pegazshop.pl/19738/derka-przeciw-muchom-eskadron-cs-procover-royal-mesh-navy-granatowe-ss2011.jpg,http://www.pegazshop.pl/2165/derka-przeciw-muchom-eskadron-cs-procover-royal-mesh-navy-granatowe-ss2011.jpg","Derki siatkowe","Eskadron","4047182535575","137851853 L 2011","<p>Derka siatkowa z kolekcji Eskadron Royal-Navy, wiosna-lato 2011. Chroni konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem, podogonie.<br/></p>"
"2172","Derka siatkowa Eskadron Next Generation Bicross navy-white, niebiesko-biała 2012","Derka siatkowa z kolekcji Eskadron Next Generation, 2012. Ozdobiona dużymi krzyżującymi się pasami, charakterystycznymi dla danej kolekcji oraz satynową lamówką. Zapinana pod brzuchem oraz z przodu na klamry. Doskonale chroni konia przed owadami.","335.00 PLN","335.00 PLN","https://www.pegazshop.pl/derka-siatkowa-eskadron-next-generation-bicross-navy-white-niebiesko-biała-2012-2172.html","http://www.pegazshop.pl/19730/derka-siatkowa-eskadron-next-generation-bicross-navy-white-niebiesko-biała-2012.jpg,http://www.pegazshop.pl/2167/derka-siatkowa-eskadron-next-generation-bicross-navy-white-niebiesko-biała-2012.jpg","Derki siatkowe","Eskadron","4047182627065","135893104 L 2012","<p>Derka siatkowa z kolekcji Eskadron Next Generation, 2012. Ozdobiona dużymi krzyżującymi się pasami, charakterystycznymi dla danej kolekcji oraz satynową lamówką. Zapinana pod brzuchem oraz z przodu na klamry. Doskonale chroni konia przed owadami.</p>"
"2173","Derka przeciw muchom Eskadron navy-beige-royal, granat-biały-niebieski 2011","Derka siatkowa z kolekcji Eskadron Royal-Navy, wiosna-lato 2011, chroniąca konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem, podogonie oraz futerko na kłębie.<br/>
","205.00 PLN","205.00 PLN,205.00 PLN,205.00 PLN","https://www.pegazshop.pl/derka-przeciw-muchom-eskadron-navy-beige-royal-granat-biały-niebieski-2011-2173.html","http://www.pegazshop.pl/19722/derka-przeciw-muchom-eskadron-navy-beige-royal-granat-biały-niebieski-2011.jpg,http://www.pegazshop.pl/2169/derka-przeciw-muchom-eskadron-navy-beige-royal-granat-biały-niebieski-2011.jpg","Derki siatkowe","Eskadron","4047182535063","135853142 P 2011","<p>Derka siatkowa z kolekcji Eskadron Royal-Navy, wiosna-lato 2011, chroniąca konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem, podogonie oraz futerko na kłębie.<br/></p>"
"2174","Derka siatkowa Eskadron Next Generation Bicross orange-white, pomarańczowo-biała 2012","Derka siatkowa z kolekcji Eskadron Next Generation, 2012. Ozdobiona dużymi krzyżującymi się pasami, charakterystycznymi dla danej kolekcji oraz satynową lamówką. Zapinana pod brzuchem oraz z przodu na klamry. Doskonale chroni konia przed owadami.","335.00 PLN","335.00 PLN","https://www.pegazshop.pl/derka-siatkowa-eskadron-next-generation-bicross-orange-white-pomarańczowo-biała-2012-2174.html","http://www.pegazshop.pl/19731/derka-siatkowa-eskadron-next-generation-bicross-orange-white-pomarańczowo-biała-2012.jpg,http://www.pegazshop.pl/2171/derka-siatkowa-eskadron-next-generation-bicross-orange-white-pomarańczowo-biała-2012.jpg","Derki siatkowe","Eskadron","4047182627126","135893126 L 2012","<p>Derka siatkowa z kolekcji Eskadron Next Generation, 2012. Ozdobiona dużymi krzyżującymi się pasami, charakterystycznymi dla danej kolekcji oraz satynową lamówką. Zapinana pod brzuchem oraz z przodu na klamry. Doskonale chroni konia przed owadami.</p>"
"2175","Derka siatkowa Eskadron CS Striped, fiolet-granat-beż SS2011"," Derka siatkowa z kolekcji Eskadron Aubergine-Violet, wiosna-lato 2011. Chroni konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem oraz podogonie.","215.00 PLN","215.00 PLN,215.00 PLN","https://www.pegazshop.pl/derka-siatkowa-eskadron-cs-striped-fiolet-granat-beż-ss2011-2175.html","http://www.pegazshop.pl/19723/derka-siatkowa-eskadron-cs-striped-fiolet-granat-beż-ss2011.jpg,http://www.pegazshop.pl/2173/derka-siatkowa-eskadron-cs-striped-fiolet-granat-beż-ss2011.jpg","Derki siatkowe","Eskadron","5901646922044","135833145 S 2011","<p>Derka siatkowa z kolekcji Eskadron Aubergine-Violet, wiosna-lato 2011. Chroni konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem oraz podogonie.</p>"
"2176","Derka siatkowa Eskadron beige, beżowa 2011","Derka siatkowa z kolekcji Eskadron Royal-Navy, wiosna-lato 2011, chroniąca konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem, podogonie oraz futerko na kłębie. <br/>
","205.00 PLN","205.00 PLN","https://www.pegazshop.pl/derka-siatkowa-eskadron-beige-beżowa-2011-2176.html","http://www.pegazshop.pl/19724/derka-siatkowa-eskadron-beige-beżowa-2011.jpg,http://www.pegazshop.pl/2175/derka-siatkowa-eskadron-beige-beżowa-2011.jpg","Derki siatkowe","Eskadron","4047182535278","135853123 L 2011","<p>Derka siatkowa z kolekcji Eskadron Royal-Navy, wiosna-lato 2011, chroniąca konia przed owadami. Posiada zapięcie z przodu, pasy pod brzuchem, podogonie oraz futerko na kłębie. <br/></p>"
"2208","Derka Schockemoehle Cooltime Style brązowa","Derka Cooltime Style firmy Schockemoehle.","556.00 PLN","344.72 PLN","https://www.pegazshop.pl/derka-schockemoehle-cooltime-style-brązowa-2208.html","http://www.pegazshop.pl/12790/derka-schockemoehle-cooltime-style-brązowa.jpg","Derki stajenne","Schockemohle","4047791062677","02072-1730-00012 165 ESPR","<p>Derka Cooltime Style firmy Schockemoehle.</p>"
"2209","Derka treningowa Schockemoehle softshell brązowa","Derka treningowa  softshell firmy Schockemoehle.","270.00 PLN","199.80 PLN","https://www.pegazshop.pl/derka-treningowa-schockemoehle-softshell-brązowa-2209.html","http://www.pegazshop.pl/12792/derka-treningowa-schockemoehle-softshell-brązowa.jpg","Derki stajenne","Schockemohle","4047791063155","02119-1730-00013 145","<p>Derka treningowa  softshell firmy Schockemoehle.</p>"
"2211","Derka Schockemohle Allrounder granatowa","Derka padokowa Allrounder Combo marki Schockemohle z 400g wypełnieniem. Jest przeciwdeszczowa i wiatropodporna, a przy tym oddychająca co zapewnia komfort noszenia. Derka jest niezwykle stabilna dzięki podwójnemu zapięciu oraz dzięki szerokim, krzyżowym pasom parcianym zapinanym wokół tylnych nóg. Może być stosowana zarówno w stajni jak i na zewnątrz.","396.00 PLN","237.60 PLN","https://www.pegazshop.pl/derka-schockemohle-allrounder-granatowa-2211.html","http://www.pegazshop.pl/2216/derka-schockemohle-allrounder-granatowa.jpg","Derki stajenne","Schockemohle","4047791057956","02082-1711-00011 BLUE 145","<p>Derka padokowa Allrounder Combo marki Schockemohle z 400g wypełnieniem. Jest przeciwdeszczowa i wiatropodporna, a przy tym oddychająca co zapewnia komfort noszenia. Derka jest niezwykle stabilna dzięki podwójnemu zapięciu oraz dzięki szerokim, krzyżowym pasom parcianym zapinanym wokół tylnych nóg. Może być stosowana zarówno w stajni jak i na zewnątrz.</p>"
"2214","Derka Schockemohle Allrounder Combo granatowa","Derka padokowa Allrounder Combo marki Schockemohle z 400g wypełnieniem. Jest przeciwdeszczowa i wiatropodporna, a przy tym oddychająca co zapewnia komfort noszenia. Derka jest niezwykle stabilna dzięki podwójnemu zapięciu oraz dzięki szerokim, krzyżowym pasom parcianym zapinanym wokół tylnych nóg. Może być stosowana zarówno w stajni jak i na zewnątrz.","645.00 PLN","387.00 PLN,387.00 PLN","https://www.pegazshop.pl/derka-schockemohle-allrounder-combo-granatowa-2214.html","http://www.pegazshop.pl/2219/derka-schockemohle-allrounder-combo-granatowa.jpg,http://www.pegazshop.pl/2220/derka-schockemohle-allrounder-combo-granatowa.jpg","Derki stajenne","Schockemohle","4047791099826","02064-1711-00012 145 MIDN","<p>Derka padokowa Allrounder Combo marki Schockemohle z 400g wypełnieniem. Jest przeciwdeszczowa i wiatropodporna, a przy tym oddychająca co zapewnia komfort noszenia. Derka jest niezwykle stabilna dzięki podwójnemu zapięciu oraz dzięki szerokim, krzyżowym pasom parcianym zapinanym wokół tylnych nóg. Może być stosowana zarówno w stajni jak i na zewnątrz.</p>"
"2362","Napierśnik Schockemoehle Pro Jump antique brown","","380.00 PLN","380.00 PLN","https://www.pegazshop.pl/napierśnik-schockemoehle-pro-jump-antique-brown-2362.html","http://www.pegazshop.pl/2352/napierśnik-schockemoehle-pro-jump-antique-brown.jpg","Napierśniki","Schockemohle","4047791055716","1120-00001ANT BR-P2","<p></p>"
"2464","Derka siatkowa Eskadron Platinum Pro Cover black, czarny 2018","Derka siatkowa Eskadron z kolekcji Platinum 2018. Wykonana z mocnego materiału. Zapinana na klatce piersiowej i pod brzuchem. Dodatkowo podszyta miękkim futerkiem na kłębie. Zapewnia doskonała ochronę przed owadami.","335.00 PLN","335.00 PLN,335.00 PLN,335.00 PLN","https://www.pegazshop.pl/derka-siatkowa-eskadron-platinum-pro-cover-black-czarny-2018-2464.html","http://www.pegazshop.pl/2473/derka-siatkowa-eskadron-platinum-pro-cover-black-czarny-2018.jpg","Derki siatkowe","Eskadron","4060795154223","137021807 L 2018","<p>Derka siatkowa Eskadron z kolekcji Platinum 2018. Wykonana z mocnego materiału. Zapinana na klatce piersiowej i pod brzuchem. Dodatkowo podszyta miękkim futerkiem na kłębie. Zapewnia doskonała ochronę przed owadami.</p>"
"2472","Derka polarowa Schockemohle First Class granat","Derka polarowa First Class marki Schockemohle wykonana z 270g polaru anti-pilling, który nie mechaci się. Dodatkowo podszyta na łopatkach bawłną oraz przy szyi grubszym polarem dla zwiększenia komfortu oraz aby zapobiec obtarciom. Wykończona podwójną lamówką oraz ozdobiona wyhaftowanym logo. ","379.00 PLN","242.56 PLN,242.56 PLN","https://www.pegazshop.pl/derka-polarowa-schockemohle-first-class-granat-2472.html","http://www.pegazshop.pl/2486/derka-polarowa-schockemohle-first-class-granat.jpg,http://www.pegazshop.pl/12793/derka-polarowa-schockemohle-first-class-granat.jpg","Derki polarowe","Schockemohle","4047791099567","1730-00006 145 MIDN","<p>Derka polarowa First Class marki Schockemohle wykonana z 270g polaru anti-pilling, który nie mechaci się. Dodatkowo podszyta na łopatkach bawłną oraz przy szyi grubszym polarem dla zwiększenia komfortu oraz aby zapobiec obtarciom. Wykończona podwójną lamówką oraz ozdobiona wyhaftowanym logo.</p>"
"2473","Derka Schockemoehle polarowa M szara","Derka polarowa firmy Schockemoehle.","396.00 PLN","237.60 PLN,237.60 PLN","https://www.pegazshop.pl/derka-schockemoehle-polarowa-m-szara-2473.html","http://www.pegazshop.pl/2487/derka-schockemoehle-polarowa-m-szara.jpg","Derki polarowe","Schockemohle","4047791045571","1730-00003 125 GREYM","<p>Derka polarowa firmy Schockemoehle.</p>"
"2475","Derka polarowa Schockemohle First Class cynamon","Derka polarowa First Class marki Schockemohle wykonana z 270g polaru anti-pilling, który nie mechaci się. Dodatkowo podszyta na łopatkach bawłną oraz przy szyi grubszym polarem dla zwiększenia komfortu oraz aby zapobiec obtarciom. Wykończona podwójną lamówką oraz ozdobiona wyhaftowanym logo. ","379.00 PLN","242.56 PLN,242.56 PLN","https://www.pegazshop.pl/derka-polarowa-schockemohle-first-class-cynamon-2475.html","http://www.pegazshop.pl/12794/derka-polarowa-schockemohle-first-class-cynamon.jpg,http://www.pegazshop.pl/12795/derka-polarowa-schockemohle-first-class-cynamon.jpg","Derki polarowe","Schockemohle","4047791062684","1730-00006 125 CINNA","<p>Derka polarowa First Class marki Schockemohle wykonana z 270g polaru anti-pilling, który nie mechaci się. Dodatkowo podszyta na łopatkach bawłną oraz przy szyi grubszym polarem dla zwiększenia komfortu oraz aby zapobiec obtarciom. Wykończona podwójną lamówką oraz ozdobiona wyhaftowanym logo.</p>"
"2479","Derka Schockemoehle polarowa z kapturem szara","Derka polarowa z kapturem firmy Schockemoehle.","525.00 PLN","320.25 PLN","https://www.pegazshop.pl/derka-schockemoehle-polarowa-z-kapturem-szara-2479.html","http://www.pegazshop.pl/12798/derka-schockemoehle-polarowa-z-kapturem-szara.jpg,http://www.pegazshop.pl/12799/derka-schockemoehle-polarowa-z-kapturem-szara.jpg,http://www.pegazshop.pl/12800/derka-schockemoehle-polarowa-z-kapturem-szara.jpg","Derki polarowe","Schockemohle","4047791063391","1730-00015 125","<p>Derka polarowa z kapturem firmy Schockemoehle.</p>"
"2482","Derka polarowa Schockemohle First Class brązowa","Derka polarowa First Class marki Schockemohle wykonana z 270g polaru anti-pilling, który nie mechaci się. Dodatkowo podszyta na łopatkach bawłną oraz przy szyi grubszym polarem dla zwiększenia komfortu oraz aby zapobiec obtarciom. Wykończona podwójną lamówką oraz ozdobiona wyhaftowanym logo. ","415.00 PLN","261.45 PLN,261.45 PLN,261.45 PLN","https://www.pegazshop.pl/derka-polarowa-schockemohle-first-class-brązowa-2482.html","http://www.pegazshop.pl/2492/derka-polarowa-schockemohle-first-class-brązowa.jpg,http://www.pegazshop.pl/12796/derka-polarowa-schockemohle-first-class-brązowa.jpg,http://www.pegazshop.pl/12797/derka-polarowa-schockemohle-first-class-brązowa.jpg","Derki polarowe","Schockemohle","4047791069959","1730-00014 ESPR 125","<p>Derka polarowa First Class marki Schockemohle wykonana z 270g polaru anti-pilling, który nie mechaci się. Dodatkowo podszyta na łopatkach bawłną oraz przy szyi grubszym polarem dla zwiększenia komfortu oraz aby zapobiec obtarciom. Wykończona podwójną lamówką oraz ozdobiona wyhaftowanym logo.</p>"
"2580","Kalosze neoprenowe Eskadron czarne","Kalosze z kolekcji Eskadron wykonane z wysokogatunkowej pianki neoprenowej. Zapinany na mocny rzep. Ozdobione naszywką z napisem Eskadron. ","99.00 PLN","99.00 PLN,99.00 PLN,99.00 PLN","https://www.pegazshop.pl/kalosze-neoprenowe-eskadron-czarne-2580.html","http://www.pegazshop.pl/19843/kalosze-neoprenowe-eskadron-czarne.jpg","Kalosze","Eskadron","4041362349167","665006407 S","<p>Kalosze z kolekcji Eskadron wykonane z wysokogatunkowej pianki neoprenowej. Zapinany na mocny rzep. Ozdobione naszywką z napisem Eskadron.</p>"
