"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu","Krótki opis"
"2529","Derka polarowa Eskadron CS Bicolor orange-darknavy, pomarańczowa SS2015","Derka polarowa z kolekcji Eskadron Classic Sports, wiosna-lato 2015. Wykonany z wysokiej jakości polaru. Ozdobiona szerokim pasem oraz lamówką i sznureczkami w kolorach kolekcji. Dodatkowo zdobiona dużym emblematem kolekcji. Doskonale nadaje się na derkę","349.00 PLN","261.75 PLN,261.75 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015-2529.html","http://www.pegazshop.pl/35846/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35847/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35848/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35849/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35850/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35851/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35852/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35853/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35854/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg,http://www.pegazshop.pl/35855/derka-polarowa-eskadron-cs-bicolor-orange-darknavy-pomarańczowa-ss2015.jpg","Derki polarowe","Eskadron","4055377183098","134792426 XL 2015","Derka polarowa z kolekcji Eskadron Classic Sports, wiosna-lato 2015. Wykonany z wysokiej jakości polaru. Ozdobiona szerokim pasem oraz lamówką i sznureczkami w kolorach kolekcji. Dodatkowo zdobiona dużym emblematem kolekcji. Doskonale nadaje się na derkę"
"2545","Derka polarowa HKM Moena karmelowa","Derka polarowa firmy HKM Moena.
Wykonana z oddychającego materiału.
Szybko wchłania wilgoć.

Skład: 100% poliester","259.00 PLN","233.10 PLN,233.10 PLN,233.10 PLN,233.10 PLN","https://www.pegazshop.pl/derka-polarowa-hkm-moena-karmelowa-2545.html","http://www.pegazshop.pl/30626/derka-polarowa-hkm-moena-karmelowa.jpg,http://www.pegazshop.pl/30627/derka-polarowa-hkm-moena-karmelowa.jpg,http://www.pegazshop.pl/30628/derka-polarowa-hkm-moena-karmelowa.jpg,http://www.pegazshop.pl/30629/derka-polarowa-hkm-moena-karmelowa.jpg,http://www.pegazshop.pl/30630/derka-polarowa-hkm-moena-karmelowa.jpg","Derki polarowe","HKM","4057052277511","102724500.0021","Derka polarowa firmy HKM Moena.
Wykonana z oddychającego materiału.
Szybko wchłania wilgoć.

Skład: 100% poliester"
"2550","Derka polarowa HKM Piemont khaki","Derka polarowa Piemont .Wykonana z wysokogatunkowego miękkiego mikropolaru wchłaniającego wilgoć .Zapięcie metalowe z przodu, wiązane pod ogonem z elastycznym pasem wbudowanym w tunelu .Przedłużany krój boków.","341.00 PLN","255.75 PLN,255.75 PLN,255.75 PLN,255.75 PLN,255.75 PLN","https://www.pegazshop.pl/derka-polarowa-hkm-piemont-khaki-2550.html","http://www.pegazshop.pl/30741/derka-polarowa-hkm-piemont-khaki.jpg,http://www.pegazshop.pl/30742/derka-polarowa-hkm-piemont-khaki.jpg,http://www.pegazshop.pl/30743/derka-polarowa-hkm-piemont-khaki.jpg,http://www.pegazshop.pl/30744/derka-polarowa-hkm-piemont-khaki.jpg,http://www.pegazshop.pl/30745/derka-polarowa-hkm-piemont-khaki.jpg,http://www.pegazshop.pl/30746/derka-polarowa-hkm-piemont-khaki.jpg","Derki polarowe","HKM","4057052278273","103105300.0021","Derka polarowa Piemont .Wykonana z wysokogatunkowego miękkiego mikropolaru wchłaniającego wilgoć .Zapięcie metalowe z przodu, wiązane pod ogonem z elastycznym pasem wbudowanym w tunelu .Przedłużany krój boków."
"2588","Kalosze Eskadron NG Vintage darkbasalt, czarne AW2015","Kaloszki z kolekcji Eskadron Next Generation, jesień-zima 2015. Wykonane ze skóry syntetycznej, podszyte miękkim neoprenem. Dodatkowo ozdobione ćwiekami, charakterystycznymi dla danej kolekcji. Zapinane na mocne rzepy. Zapewniają ochronę kopyta i koronki.","119.00 PLN","83.30 PLN,83.30 PLN,83.30 PLN","https://www.pegazshop.pl/kalosze-eskadron-ng-vintage-darkbasalt-czarne-aw2015-2588.html","http://www.pegazshop.pl/19857/kalosze-eskadron-ng-vintage-darkbasalt-czarne-aw2015.jpg","Kalosze","Eskadron","4055377271993","666826178 XL 2015","Kaloszki z kolekcji Eskadron Next Generation, jesień-zima 2015. Wykonane ze skóry syntetycznej, podszyte miękkim neoprenem. Dodatkowo ozdobione ćwiekami, charakterystycznymi dla danej kolekcji. Zapinane na mocne rzepy. Zapewniają ochronę kopyta i koronki."
"2596","Kalosze z futerkiem Eskadron Platinum Pure FauxFur white, białe SS2018","Kalosze z kolekcji Eskadron Platinum Pure 2018. Wykonane z wysokiej jakości materiału. Zapinane na rzepy. Wykończone syntetycznym futerkiem dzięki czemu koń się nie obciera. Idealne podczas treningu oraz na zawody.","149.00 PLN","117.71 PLN,114.55 PLN,114.55 PLN,109.81 PLN","https://www.pegazshop.pl/kalosze-z-futerkiem-eskadron-platinum-pure-fauxfur-white-białe-ss2018-2596.html","http://www.pegazshop.pl/19862/kalosze-z-futerkiem-eskadron-platinum-pure-fauxfur-white-białe-ss2018.jpg","Kalosze","Eskadron","4060795153325","672032 786 010 / XXL","Kalosze z kolekcji Eskadron Platinum Pure 2018. Wykonane z wysokiej jakości materiału. Zapinane na rzepy. Wykończone syntetycznym futerkiem dzięki czemu koń się nie obciera. Idealne podczas treningu oraz na zawody."
"2603","Kalosze z futerkiem Eskadron CS Faux Fur plum, fioletowe 2018","Kalosze z futerkiem Faux Fur z kolekcji Eskadron Classic Sports jesień-zima 2018. Wykonane z materiału odpornego na zdarcia 1680 DEN. Zapinane na mocne rzepy. Od góry wykończone syntetycznym futerkiem, które zapobiega obtarciom. Ozdobione delikatną siliko","149.00 PLN","89.40 PLN,89.40 PLN,89.40 PLN,89.40 PLN","https://www.pegazshop.pl/kalosze-z-futerkiem-eskadron-cs-faux-fur-plum-fioletowe-2018-2603.html","http://www.pegazshop.pl/2665/kalosze-z-futerkiem-eskadron-cs-faux-fur-plum-fioletowe-2018.jpg","Kalosze","Eskadron","4060795754812","672064 786 860 / M","Kalosze z futerkiem Faux Fur z kolekcji Eskadron Classic Sports jesień-zima 2018. Wykonane z materiału odpornego na zdarcia 1680 DEN. Zapinane na mocne rzepy. Od góry wykończone syntetycznym futerkiem, które zapobiega obtarciom. Ozdobione delikatną siliko"
"2610","Kalosze HKM Glitter złote","","114.00 PLN","79.80 PLN,79.80 PLN","https://www.pegazshop.pl/kalosze-hkm-glitter-złote-2610.html","http://www.pegazshop.pl/2672/kalosze-hkm-glitter-złote.jpg,http://www.pegazshop.pl/22244/kalosze-hkm-glitter-złote.jpg","Kalosze","HKM","4057052190049","97767200.0597",""
"2611","Kalosze HKM Glitter różowe","","114.00 PLN","79.80 PLN,79.80 PLN","https://www.pegazshop.pl/kalosze-hkm-glitter-różowe-2611.html","http://www.pegazshop.pl/2673/kalosze-hkm-glitter-różowe.jpg,http://www.pegazshop.pl/22245/kalosze-hkm-glitter-różowe.jpg","Kalosze","HKM","4057052249983","97763900.0597",""
"2612","Kalosze HKM Glitter turkusowe","","114.00 PLN","79.80 PLN,79.80 PLN","https://www.pegazshop.pl/kalosze-hkm-glitter-turkusowe-2612.html","http://www.pegazshop.pl/2674/kalosze-hkm-glitter-turkusowe.jpg,http://www.pegazshop.pl/22246/kalosze-hkm-glitter-turkusowe.jpg","Kalosze","HKM","4057052189999","97765203.0614",""
"2922","Ochraniacze IR tył pomarańczowe","Ochraniacze Tył firmy Imperial Riding. Zewnętrzna część wykonana z mocnego tworzywa sztucznego. Natomiast wewnątrz podszyte neoprenem, który minimalizuje wstrząsy. Zapinane na solidne rzepy, przez co ochraniacze dobrze dopasowują się do nóg konia.","79.90 PLN","59.93 PLN,59.93 PLN","https://www.pegazshop.pl/ochraniacze-ir-tył-pomarańczowe-2922.html","http://www.pegazshop.pl/29195/ochraniacze-ir-tył-pomarańczowe.jpg,http://www.pegazshop.pl/29196/ochraniacze-ir-tył-pomarańczowe.jpg,http://www.pegazshop.pl/29197/ochraniacze-ir-tył-pomarańczowe.jpg","Ochraniacze skokowe","Imperial Riding","8715071254185","04485-2803050901/NOR-P","Ochraniacze Tył firmy Imperial Riding. Zewnętrzna część wykonana z mocnego tworzywa sztucznego. Natomiast wewnątrz podszyte neoprenem, który minimalizuje wstrząsy. Zapinane na solidne rzepy, przez co ochraniacze dobrze dopasowują się do nóg konia."
"2926","Ochraniacze IR tył turkusowe","Ochraniacze Tył firmy Imperial Riding. Zewnętrzna część wykonana z mocnego tworzywa sztucznego. Natomiast wewnątrz podszyte neoprenem, który minimalizuje wstrząsy. Zapinane na solidne rzepy, przez co ochraniacze dobrze dopasowują się do nóg konia.","79.90 PLN","59.93 PLN,59.93 PLN","https://www.pegazshop.pl/ochraniacze-ir-tył-turkusowe-2926.html","http://www.pegazshop.pl/29198/ochraniacze-ir-tył-turkusowe.jpg,http://www.pegazshop.pl/29199/ochraniacze-ir-tył-turkusowe.jpg,http://www.pegazshop.pl/29200/ochraniacze-ir-tył-turkusowe.jpg,http://www.pegazshop.pl/29201/ochraniacze-ir-tył-turkusowe.jpg,http://www.pegazshop.pl/29202/ochraniacze-ir-tył-turkusowe.jpg,http://www.pegazshop.pl/29203/ochraniacze-ir-tył-turkusowe.jpg","Ochraniacze skokowe","Imperial Riding","8714184356861","04487-2803050901/TEDB-P","Ochraniacze Tył firmy Imperial Riding. Zewnętrzna część wykonana z mocnego tworzywa sztucznego. Natomiast wewnątrz podszyte neoprenem, który minimalizuje wstrząsy. Zapinane na solidne rzepy, przez co ochraniacze dobrze dopasowują się do nóg konia."
"2981","Ochraniacze Horze przód fuksjowe","Ochraniacze skokowe, przednie firmy Horze. Idealna ochrona przednich nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para.","109.00 PLN","87.20 PLN","https://www.pegazshop.pl/ochraniacze-horze-przód-fuksjowe-2981.html","http://www.pegazshop.pl/39344/ochraniacze-horze-przód-fuksjowe.jpg,http://www.pegazshop.pl/39345/ochraniacze-horze-przód-fuksjowe.jpg","Ochraniacze skokowe","Horze","6438076908069","19415-BDPU-F","Ochraniacze skokowe, przednie firmy Horze. Idealna ochrona przednich nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para."
"2991","Ochraniacze Horze przód limonkowe","Ochraniacze skokowe, przednie firmy Horze. Idealna ochrona przednich nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para.","109.00 PLN","81.75 PLN","https://www.pegazshop.pl/ochraniacze-horze-przód-limonkowe-2991.html","http://www.pegazshop.pl/39368/ochraniacze-horze-przód-limonkowe.jpg,http://www.pegazshop.pl/39369/ochraniacze-horze-przód-limonkowe.jpg","Ochraniacze skokowe","Horze","6438076202846","19415-LLGR-F","Ochraniacze skokowe, przednie firmy Horze. Idealna ochrona przednich nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para."
"3004","Ochraniacze Horze tył fioletowe","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para.","79.00 PLN","59.25 PLN","https://www.pegazshop.pl/ochraniacze-horze-tył-fioletowe-3004.html","http://www.pegazshop.pl/39440/ochraniacze-horze-tył-fioletowe.jpg,http://www.pegazshop.pl/39441/ochraniacze-horze-tył-fioletowe.jpg","Ochraniacze skokowe","Horze","6438076354934","19416-DWB-V","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para."
"3010","Ochraniacze Horze tył c.beżowe Pony","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para.","79.00 PLN","59.25 PLN","https://www.pegazshop.pl/ochraniacze-horze-tył-cbeżowe-pony-3010.html","http://www.pegazshop.pl/39460/ochraniacze-horze-tył-cbeżowe-pony.jpg,http://www.pegazshop.pl/39461/ochraniacze-horze-tył-cbeżowe-pony.jpg","Ochraniacze skokowe","Horze","6438076355078","19416-PBBR-P","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para."
"3013","Ochraniacze Horze tył khaki","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para.","79.00 PLN","59.25 PLN","https://www.pegazshop.pl/ochraniacze-horze-tył-khaki-3013.html","http://www.pegazshop.pl/39453/ochraniacze-horze-tył-khaki.jpg,http://www.pegazshop.pl/39454/ochraniacze-horze-tył-khaki.jpg","Ochraniacze skokowe","Horze","6438076584690","19416-MRG-V","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para."
"3014","Ochraniacze Horze tył niebieskie","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para.","79.00 PLN","59.25 PLN","https://www.pegazshop.pl/ochraniacze-horze-tył-niebieskie-3014.html","http://www.pegazshop.pl/39458/ochraniacze-horze-tył-niebieskie.jpg,http://www.pegazshop.pl/39459/ochraniacze-horze-tył-niebieskie.jpg","Ochraniacze skokowe","Horze","6438076584744","19416-OLB-WB","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para."
"3019","Ochraniacze Horze tył białe","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para.","79.00 PLN","59.25 PLN,59.25 PLN,59.25 PLN,59.25 PLN","https://www.pegazshop.pl/ochraniacze-horze-tył-białe-3019.html","http://www.pegazshop.pl/39470/ochraniacze-horze-tył-białe.jpg,http://www.pegazshop.pl/39471/ochraniacze-horze-tył-białe.jpg,http://www.pegazshop.pl/39472/ochraniacze-horze-tył-białe.jpg,http://www.pegazshop.pl/39473/ochraniacze-horze-tył-białe.jpg,http://www.pegazshop.pl/39474/ochraniacze-horze-tył-białe.jpg","Ochraniacze skokowe","Horze","6438076355214","19416WH/GC","Ochraniacze skokowe, tylne firmy Horze. Idealna ochrona tylnych nóg konia podczas skoków. Stanowią komfortowe zabezpieczenie. Wykonanie z PCV zapewnia ich elastyczność. Natomiast od wewnątrz zostały podszyte miękkim neoprenem. W komplecie para."
"3020","Ochraniacze neoprenowe HKM Colour granatowe","Ochraniacze neoprenowe Colour firmy HKM. Zastosowany materiał jest bardzo elastyczny oraz doskonale przepuszcza powietrze. Dzięki swojemu kształtowi idealnie się dopasowują. Gwarantują ochronę przed urazami. Zapinane na solidne rzepy. Cena za parę.","113.00 PLN","84.75 PLN,84.75 PLN,84.75 PLN,84.75 PLN","https://www.pegazshop.pl/ochraniacze-neoprenowe-hkm-colour-granatowe-3020.html","http://www.pegazshop.pl/3040/ochraniacze-neoprenowe-hkm-colour-granatowe.jpg,http://www.pegazshop.pl/22647/ochraniacze-neoprenowe-hkm-colour-granatowe.jpg","Ochraniacze skokowe","HKM","4057052273162","27496900.0597","Ochraniacze neoprenowe Colour firmy HKM. Zastosowany materiał jest bardzo elastyczny oraz doskonale przepuszcza powietrze. Dzięki swojemu kształtowi idealnie się dopasowują. Gwarantują ochronę przed urazami. Zapinane na solidne rzepy. Cena za parę."
"3021","Ochraniacze neoprenowe HKM Colour białe","Ochraniacze neoprenowe Colour firmy HKM. Zastosowany materiał jest bardzo elastyczny oraz doskonale przepuszcza powietrze. Dzięki swojemu kształtowi idealnie się dopasowują. Gwarantują ochronę przed urazami. Zapinane na solidne rzepy. Cena za parę.","113.00 PLN","84.75 PLN,84.75 PLN,84.75 PLN","https://www.pegazshop.pl/ochraniacze-neoprenowe-hkm-colour-białe-3021.html","http://www.pegazshop.pl/3041/ochraniacze-neoprenowe-hkm-colour-białe.jpg,http://www.pegazshop.pl/22648/ochraniacze-neoprenowe-hkm-colour-białe.jpg","Ochraniacze skokowe","HKM","4000315602186","27491212.0614","Ochraniacze neoprenowe Colour firmy HKM. Zastosowany materiał jest bardzo elastyczny oraz doskonale przepuszcza powietrze. Dzięki swojemu kształtowi idealnie się dopasowują. Gwarantują ochronę przed urazami. Zapinane na solidne rzepy. Cena za parę."
"3023","Ochraniacze neoprenowe HKM Colour czarne","Ochraniacze neoprenowe Colour firmy HKM. Zastosowany materiał jest bardzo elastyczny oraz doskonale przepuszcza powietrze. Dzięki swojemu kształtowi idealnie się dopasowują. Gwarantują ochronę przed urazami. Zapinane na solidne rzepy. Cena za parę.","113.00 PLN","84.75 PLN,84.75 PLN,84.75 PLN,84.75 PLN","https://www.pegazshop.pl/ochraniacze-neoprenowe-hkm-colour-czarne-3023.html","http://www.pegazshop.pl/3042/ochraniacze-neoprenowe-hkm-colour-czarne.jpg,http://www.pegazshop.pl/22650/ochraniacze-neoprenowe-hkm-colour-czarne.jpg","Ochraniacze skokowe","HKM","4000315602766","27499191.0597","Ochraniacze neoprenowe Colour firmy HKM. Zastosowany materiał jest bardzo elastyczny oraz doskonale przepuszcza powietrze. Dzięki swojemu kształtowi idealnie się dopasowują. Gwarantują ochronę przed urazami. Zapinane na solidne rzepy. Cena za parę."
"3026","Ochraniacze HKM New komplet limonkowe","Ochraniacze- komplet New firmy HKM. Skutecznie chronią nogę konia, tłumią uderzenie oraz zapewniają stabilność.  Od wewnątrz podszyte miękki materiałem. Wykonane z bardzo wytrzymałego materiału. Zestaw składa się z 4 sztuk.","291.00 PLN","218.25 PLN","https://www.pegazshop.pl/ochraniacze-hkm-new-komplet-limonkowe-3026.html","http://www.pegazshop.pl/3047/ochraniacze-hkm-new-komplet-limonkowe.jpg,http://www.pegazshop.pl/22655/ochraniacze-hkm-new-komplet-limonkowe.jpg","Ochraniacze skokowe","HKM","4000315724321","30665191.0652","Ochraniacze- komplet New firmy HKM. Skutecznie chronią nogę konia, tłumią uderzenie oraz zapewniają stabilność.  Od wewnątrz podszyte miękki materiałem. Wykonane z bardzo wytrzymałego materiału. Zestaw składa się z 4 sztuk."
"3054","Ochraniacze QHP przód pomarańczowe","Ochraniacze przednie firmy QHP. Wykonane z mocnego plastikowego tworzywa z ozdobnymi, błyszczącymi paskami. W wewnątrz podszyty miękkim neoprenem. Zapinane na mocne rzepy z logo firmy. Zapewniają doskonałą ochronę przednich nóg konia przed uderzeniami oraz wstrząsami. Wysokość z tyłu: Shetty: 17 cm. Pony: 20 cm. Full: 24 cm.","89.00 PLN","71.20 PLN","https://www.pegazshop.pl/ochraniacze-qhp-przód-pomarańczowe-3054.html","http://www.pegazshop.pl/3068/ochraniacze-qhp-przód-pomarańczowe.jpg,http://www.pegazshop.pl/22675/ochraniacze-qhp-przód-pomarańczowe.jpg","Ochraniacze skokowe","QHP","8718369057611","4033 OR 1","Ochraniacze przednie firmy QHP. Wykonane z mocnego plastikowego tworzywa z ozdobnymi, błyszczącymi paskami. W wewnątrz podszyty miękkim neoprenem. Zapinane na mocne rzepy z logo firmy. Zapewniają doskonałą ochronę przednich nóg konia przed uderzeniami oraz wstrząsami. Wysokość z tyłu: Shetty: 17 cm. Pony: 20 cm. Full: 24 cm."
"3095","Ochraniacze Eskadron St Fetlock tył broen, brąz","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami.","125.00 PLN","106.25 PLN","https://www.pegazshop.pl/ochraniacze-eskadron-st-fetlock-tył-broen-brąz-3095.html","http://www.pegazshop.pl/18227/ochraniacze-eskadron-st-fetlock-tył-broen-brąz.jpg,http://www.pegazshop.pl/22699/ochraniacze-eskadron-st-fetlock-tył-broen-brąz.jpg","Ochraniacze skokowe","Eskadron","4041362351757","520001 615 690 / PAAR","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami."
"3096","Ochraniacze Eskadron St Fetlock tył white, białe","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami.","125.00 PLN","100.00 PLN","https://www.pegazshop.pl/ochraniacze-eskadron-st-fetlock-tył-white-białe-3096.html","http://www.pegazshop.pl/18541/ochraniacze-eskadron-st-fetlock-tył-white-białe.jpg,http://www.pegazshop.pl/22700/ochraniacze-eskadron-st-fetlock-tył-white-białe.jpg","Ochraniacze skokowe","Eskadron","4041362348153","520001 615 010 / PAAR","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami."
"3097","Ochraniacze Eskadron St Fetlock tył bordeaux, bordo","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami.","125.00 PLN","100.00 PLN","https://www.pegazshop.pl/ochraniacze-eskadron-st-fetlock-tył-bordeaux-bordo-3097.html","http://www.pegazshop.pl/18228/ochraniacze-eskadron-st-fetlock-tył-bordeaux-bordo.jpg,http://www.pegazshop.pl/22701/ochraniacze-eskadron-st-fetlock-tył-bordeaux-bordo.jpg","Ochraniacze skokowe","Eskadron","4041362353034","520001 615 970 / PAAR","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami."
"3117","Ochraniacze Eskadron Standard VO przód grey, popielate","Ochraniacze VO z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. W górnej części posiadają specjalne wgłębienie poprawiając komfort w noszeniu.","170.00 PLN","136.00 PLN","https://www.pegazshop.pl/ochraniacze-eskadron-standard-vo-przód-grey-popielate-3117.html","http://www.pegazshop.pl/18241/ochraniacze-eskadron-standard-vo-przód-grey-popielate.jpg,http://www.pegazshop.pl/22715/ochraniacze-eskadron-standard-vo-przód-grey-popielate.jpg","Ochraniacze skokowe","Eskadron","4041362347972","519201 615 240 / PAAR","Ochraniacze VO z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. W górnej części posiadają specjalne wgłębienie poprawiając komfort w noszeniu."
"3119","Ochraniacze Eskadron ST Fetlock tył brown, brązowe","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami.","125.00 PLN","100.00 PLN","https://www.pegazshop.pl/ochraniacze-eskadron-st-fetlock-tył-brown-brązowe-3119.html","http://www.pegazshop.pl/18243/ochraniacze-eskadron-st-fetlock-tył-brown-brązowe.jpg,http://www.pegazshop.pl/22716/ochraniacze-eskadron-st-fetlock-tył-brown-brązowe.jpg","Ochraniacze skokowe","Eskadron","4041362355663","519401 615 690 / PAAR","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami."
"3132","Ochraniacze Eskadron ST Fetlock tył grey, popielate","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami.","125.00 PLN","100.00 PLN","https://www.pegazshop.pl/ochraniacze-eskadron-st-fetlock-tył-grey-popielate--3132.html","http://www.pegazshop.pl/18249/ochraniacze-eskadron-st-fetlock-tył-grey-popielate-.jpg,http://www.pegazshop.pl/22729/ochraniacze-eskadron-st-fetlock-tył-grey-popielate-.jpg","Ochraniacze skokowe","Eskadron","4041362347989","519401 615 240 / PAAR","Ochraniacze Fetlock z kolekcji Eskadron wykonane z elastycznego i mocnego tworzywa TPE. Wewnętrzna część wykonana z miękkiego neoprenu . Zapinane na mocne rzepy. Doskonale chronią nogi konia przed urazami."
"3134","Ochraniacze HKM Softopren tył białe","Ochraniacze na tylne nogi Softopren firmy HKM. Skutecznie chronią nogę konia oraz tłumią uderzenie. Wykonane z elastycznego materiału softoprenowego o dużej wytrzymałości, zapinane na rzep.","72.00 PLN","54.00 PLN","https://www.pegazshop.pl/ochraniacze-hkm-softopren-tył-białe-3134.html","http://www.pegazshop.pl/3156/ochraniacze-hkm-softopren-tył-białe.jpg,http://www.pegazshop.pl/22730/ochraniacze-hkm-softopren-tył-białe.jpg","Ochraniacze skokowe","HKM","4000315380930","85511212.0621","Ochraniacze na tylne nogi Softopren firmy HKM. Skutecznie chronią nogę konia oraz tłumią uderzenie. Wykonane z elastycznego materiału softoprenowego o dużej wytrzymałości, zapinane na rzep."
